elapsed,x,y,z
2189.0,-3.5957717895507812,1.7570248842239382,8.771504402160645
2259.0,-2.71044921875,1.906848669052124,8.921327590942383
2329.0,-3.6774938106536874,2.0566725730896,8.580819129943848
2399.0,-3.704734563827514,1.9477096796035769,8.921327590942383
2469.0,-3.4459478855133057,2.0294318199157715,8.648921012878418
2539.0,-3.3642258644104004,1.4846179485321045,9.071151733398438
2609.0,-2.7513103485107417,1.2530720233917236,9.343558311462402
2679.0,-3.6774938106536874,1.3756551742553709,8.989429473876953
2749.0,-2.9419951438903813,1.3347940444946291,9.5342435836792
2819.0,-3.4459478855133057,1.2530720233917236,8.730643272399902
2889.0,-3.78645658493042,1.2939330339431765,8.839605331420898
2959.0,-3.1735410690307617,1.2530720233917236,9.030290603637695
3029.0,-3.214401960372925,1.6753027439117432,8.771504402160645
3099.0,-3.78645658493042,1.3347940444946291,9.806650161743164
3169.0,-3.282503843307495,1.5663399696350098,9.193735122680664
3239.0,-5.162111759185791,2.0566725730896,8.539958000183105
3309.0,-4.671779155731201,2.3699405193328857,8.376513481140138
3379.0,-6.578628063201903,2.0566725730896,8.376513481140138
3449.0,-7.613774299621582,3.0645782947540283,8.036005020141603
3519.0,-7.1915435791015625,4.086104393005371,6.510526180267334
3589.0,-6.0882954597473145,4.93056583404541,5.543481349945068
3659.0,-3.936280488967896,5.666064739227295,4.44023323059082
3729.0,-1.7161637544631958,5.734166622161865,4.590057373046875
3799.0,-1.3347940444946291,5.924851417541504,5.856749534606934
3869.0,-2.451662540435791,6.278980255126952,5.625203609466553
3939.0,-1.7978858947753906,7.041719913482666,5.5843424797058105
4009.0,-2.982856035232544,7.1915435791015625,5.202972888946533
4079.0,-3.0918190479278564,7.082581043243407,5.121250629425049
4149.0,-1.5663399696350098,7.041719913482666,5.775027275085449
4219.0,-1.9477096796035769,6.537766933441162,4.780742168426514
4289.0,-2.982856035232544,6.510526180267334,4.290409564971924
4359.0,-1.6344417333602903,6.3879432678222665,4.290409564971924
4429.0,0.8036004900932312,4.93056583404541,6.469665050506593
4499.0,4.630918025970459,3.78645658493042,10.378705024719238
4569.0,-1.1849702596664429,2.5197644233703613,10.065437316894533
4639.0,-1.2530720233917236,1.1441092491149902,10.337843894958496
4709.0,-1.5254789590835571,0.0,10.869037628173828
4779.0,-0.953424334526062,-0.5311935544013977,10.1471586227417
4849.0,-1.7161637544631958,-1.8387469053268437,9.643206596374512
4919.0,-1.7161637544631958,-1.103248119354248,12.135729789733887
10589.0,-3.868178844451904,0.10896278172731401,9.57510471343994
10659.0,-3.323364734649658,1.0623871088027954,9.11201286315918
10729.0,-3.282503843307495,1.9477096796035769,8.539958000183105
10799.0,-3.5549106597900386,2.451662540435791,8.376513481140138
10869.0,-2.6423475742340092,1.906848669052124,8.839605331420898
10939.0,-2.329079389572144,2.329079389572144,9.30269718170166
11009.0,-2.1792557239532466,2.7921712398529053,8.076866149902344
11079.0,-2.2473573684692383,2.6014864444732666,9.193735122680664
11149.0,-2.329079389572144,2.0294318199157715,9.384419441223145
11219.0,-2.451662540435791,1.8659876585006716,9.193735122680664
11289.0,-2.5197644233703613,1.8659876585006716,8.771504402160645
11359.0,-2.0975334644317627,1.6344417333602903,8.921327590942383
11429.0,-2.3699405193328857,1.4165161848068235,9.343558311462402
11499.0,-2.2882184982299805,1.906848669052124,9.343558311462402
11569.0,-1.9885708093643188,1.7978858947753906,9.11201286315918
11639.0,-2.5606253147125244,1.2530720233917236,9.261836051940918
11709.0,-2.6695880889892583,0.9125633239746094,10.378705024719238
11779.0,-4.018002510070802,1.2258312702178955,10.950759887695312
11849.0,-5.965712070465088,1.8659876585006716,9.643206596374512
11919.0,-7.736357688903809,3.745595693588257,6.769312858581543
11989.0,-6.619489192962647,5.202972888946533,4.126965522766113
12059.0,-5.012288093566895,5.734166622161865,3.4050869941711426
12129.0,-3.282503843307495,6.42880392074585,3.827317714691162
12199.0,-2.138394594192505,6.742072105407715,4.167826175689696
12269.0,-1.8387469053268437,6.742072105407715,5.311935424804688
12339.0,-2.3699405193328857,7.041719913482666,5.121250629425049
