elapsed,x,y,z
3455.0,-1.4846179485321045,-0.8036004900932312,9.874752044677734
3525.0,-1.4437568187713623,-0.5720546245574951,10.378705024719238
3595.0,-1.4437568187713623,-0.6810173988342285,10.569390296936037
3665.0,-3.895419359207153,-0.10896278172731401,10.528529167175293
3735.0,-3.4459478855133057,1.3756551742553709,10.18801975250244
3805.0,-3.323364734649658,1.2530720233917236,9.071151733398438
3876.0,-2.0566725730896,1.103248119354248,8.458235740661621
3945.0,-0.7218784093856812,0.8036004900932312,8.539958000183105
4015.0,0.2587866187095642,0.5720546245574951,8.349272727966309
4085.0,0.9125633239746094,-0.06810174137353897,8.308412551879883
4155.0,2.2473573684692383,-0.5720546245574951,8.580819129943848
4225.0,2.0975334644317627,-1.4846179485321045,9.261836051940918
4295.0,1.9477096796035769,-2.0294318199157715,10.296982765197754
4365.0,1.6753027439117432,-1.906848669052124,10.950759887695312
4435.0,1.5254789590835571,-1.2258312702178955,9.684066772460938
4505.0,1.9477096796035769,-0.7627394795417786,9.30269718170166
4575.0,1.8387469053268437,-0.8308411836624146,9.071151733398438
4645.0,1.6753027439117432,-2.1792557239532466,10.950759887695312
4715.0,1.6753027439117432,-3.868178844451904,13.021052360534668
4785.0,-3.1735410690307617,-3.255263090133667,10.48766803741455
4855.0,-7.273265838623048,1.6753027439117432,6.469665050506593
4925.0,-7.613774299621582,3.868178844451904,5.121250629425049
4995.0,-6.619489192962647,4.590057373046875,5.202972888946533
5065.0,-5.094009876251222,3.78645658493042,5.434518814086914
5135.0,-5.121250629425049,3.255263090133667,5.734166622161865
5206.0,-5.734166622161865,3.4459478855133057,5.543481349945068
5275.0,-6.9599976539611825,3.78645658493042,4.971426963806152
5345.0,-8.267551422119139,3.6774938106536874,4.44023323059082
5487.0,-7.845320224761963,3.5140497684478764,4.549196243286133
5497.0,-7.1915435791015625,2.7513103485107417,5.775027275085449
5555.0,-7.082581043243407,2.451662540435791,5.35279655456543
5625.0,-3.895419359207153,3.5957717895507812,5.094009876251222
5695.0,-1.1441092491149902,3.827317714691162,6.537766933441162
5765.0,-2.71044921875,2.0566725730896,8.68978214263916
5835.0,-1.8387469053268437,2.478903293609619,9.030290603637695
5905.0,-2.0566725730896,1.4165161848068235,8.962188720703125
5975.0,0.06810174137353897,-0.06810174137353897,10.991621017456056
6045.0,-0.953424334526062,-0.4494714736938477,10.337843894958496
6115.0,1.906848669052124,-1.8387469053268437,13.824652671813965
6185.0,-3.745595693588257,-0.2587866187095642,5.706925868988037
12555.0,0.06810174137353897,-0.4903325140476227,9.684066772460938
12625.0,0.0272406954318285,-0.4903325140476227,9.806650161743164
12695.0,0.0272406954318285,-0.6401563286781311,9.765789031982422
12765.0,-0.0272406954318285,-0.6129156351089478,9.72492790222168
12835.0,0.5311935544013977,-0.40861043334007263,9.95647430419922
12905.0,-0.5720546245574951,-0.9942854046821594,10.678352355957033
12975.0,-1.2939330339431765,-1.1849702596664429,11.059721946716307
13045.0,-1.7161637544631958,-0.06810174137353897,10.106298446655273
13115.0,-1.3347940444946291,0.5720546245574951,9.72492790222168
13185.0,-1.4437568187713623,1.0623871088027954,9.261836051940918
13255.0,-1.5254789590835571,1.6753027439117432,8.036005020141603
13325.0,-0.40861043334007263,1.3347940444946291,8.921327590942383
13396.0,-0.2587866187095642,1.2258312702178955,9.452521324157717
13465.0,-0.34050869941711426,0.8036004900932312,8.730643272399902
13535.0,-0.21792556345462802,0.4903325140476227,9.684066772460938
13605.0,-0.5720546245574951,-0.06810174137353897,10.446806907653807
13675.0,0.3813697397708893,0.19068486988544464,10.48766803741455
13745.0,-1.1441092491149902,0.29964765906333923,11.223166465759276
13815.0,-3.936280488967896,0.7627394795417786,9.72492790222168
13885.0,-8.771504402160645,1.906848669052124,6.891895771026611
13955.0,-6.9327569007873535,3.0645782947540283,6.3879432678222665
