-0.34050869941711426, 0.871702253818512, 9.874752044677734, 295.0, 295.0, Non-Bite
-0.29964765906333923, 0.9125633239746094, 10.024576187133789, 70.0, 365.0, Non-Bite
-0.19068486988544464, 0.8308411836624146, 9.874752044677734, 70.0, 435.0, Non-Bite
-0.2587866187095642, 0.9125633239746094, 9.915613174438477, 70.0, 505.0, Non-Bite
-0.108962781727314, 0.8308411836624146, 9.833890914916992, 70.0, 575.0, Non-Bite
-0.34050869941711426, 0.871702253818512, 9.956474304199219, 70.0, 645.0, Non-Bite
-0.34050869941711426, 0.953424334526062, 10.065437316894531, 70.0, 715.0, Non-Bite
-0.29964765906333923, 0.871702253818512, 9.956474304199219, 70.0, 785.0, Non-Bite
-0.3813697397708893, 0.871702253818512, 9.874752044677734, 70.0, 855.0, Non-Bite
-0.108962781727314, 0.871702253818512, 9.806650161743164, 70.0, 925.0, Non-Bite
-0.34050869941711426, 0.953424334526062, 10.065437316894531, 70.0, 995.0, Non-Bite
-0.29964765906333923, 0.8308411836624146, 9.997335433959961, 70.0, 1065.0, Non-Bite
-0.2587866187095642, 0.871702253818512, 9.806650161743164, 70.0, 1135.0, Non-Bite
-0.29964765906333923, 0.953424334526062, 10.024576187133789, 70.0, 1205.0, Non-Bite
0.06810174137353897, 0.8036004900932312, 10.024576187133789, 70.0, 1275.0, Non-Bite
-0.108962781727314, 0.6129156351089478, 9.833890914916992, 70.0, 1345.0, Non-Bite
-1.4437568187713623, 0.6810173988342285, 10.678352355957031, 70.0, 1415.0, Non-Bite
1.375655174255371, 2.5197644233703613, 9.11201286315918, 70.0, 1485.0, Non-Bite
1.7161637544631958, 1.1849702596664429, 9.411660194396973, 70.0, 1555.0, Non-Bite
0.0272406954318285, -0.217925563454628, 9.261836051940918, 70.0, 1625.0, Non-Bite
-0.6401563286781311, -0.44947147369384766, 11.372990608215332, 70.0, 1695.0, Non-Bite
1.1441092491149902, -0.44947147369384766, 9.833890914916992, 70.0, 1765.0, Non-Bite
1.6344417333602905, -1.2530720233917236, 10.528529167175293, 70.0, 1835.0, Non-Bite
0.14982382953166962, -0.217925563454628, 11.713499069213867, 70.0, 1905.0, Non-Bite
-2.642347574234009, 1.6753027439117432, 11.94504451751709, 70.0, 1975.0, Non-Bite
-1.906848669052124, 3.4050869941711426, 10.610250473022461, 70.0, 2045.0, Non-Bite
0.40861043334007263, 4.971426963806152, 8.730643272399902, 70.0, 2115.0, Non-Bite
2.0294318199157715, 6.387943267822266, 6.156397342681885, 70.0, 2185.0, Non-Bite
0.19068486988544464, 6.197257995605469, 6.278980255126953, 70.0, 2255.0, Non-Bite
-1.2939330339431763, 4.167826175689697, 6.129156589508057, 70.0, 2325.0, Non-Bite
-0.9125633239746094, 3.5957717895507813, 7.736357688903809, 70.0, 2395.0, Non-Bite
-0.7627394795417786, 4.630918025970459, 6.851035118103027, 70.0, 2465.0, Non-Bite
-0.6401563286781311, 5.775027275085449, 7.57291316986084, 70.0, 2535.0, Non-Bite
-2.8330323696136475, 5.856749534606934, 7.654635429382324, 70.0, 2605.0, Non-Bite
-1.6072009801864624, 5.434518814086914, 7.423089504241943, 70.0, 2675.0, Non-Bite
-1.1441092491149902, 4.971426963806152, 7.545672416687012, 70.0, 2745.0, Non-Bite
-1.7978858947753906, 3.9771416187286377, 9.343558311462402, 70.0, 2815.0, Non-Bite
-0.19068486988544464, 3.4459478855133057, 9.411660194396973, 70.0, 2885.0, Non-Bite
-1.0623871088027954, 2.5606253147125244, 11.481952667236328, 70.0, 2955.0, Non-Bite
-0.44947147369384766, 3.323364734649658, 10.760074615478516, 71.0, 3026.0, Non-Bite
-3.3642258644104004, 3.8954193592071533, 10.256121635437012, 69.0, 3095.0, Non-Bite
-4.903325080871582, 7.000858783721924, 8.458235740661621, 71.0, 3166.0, Non-Bite
-5.393657684326172, 8.26755142211914, 5.897610664367676, 70.0, 3236.0, Non-Bite
-1.0215260982513428, 7.57291316986084, 3.6366329193115234, 70.0, 3305.0, Non-Bite
-0.7218784093856812, 6.6603498458862305, 5.5843424797058105, 69.0, 3375.0, Non-Bite
-1.4437568187713623, 5.053149223327637, 8.26755142211914, 70.0, 3445.0, Non-Bite
-2.8602731227874756, 4.249548435211182, 10.1471586227417, 71.0, 3515.0, Non-Bite
0.0272406954318285, 4.058863639831543, 8.730643272399902, 70.0, 3586.0, Non-Bite
-2.2882184982299805, 3.6774938106536865, 8.730643272399902, 69.0, 3655.0, Non-Bite
-1.9885708093643188, 3.8681788444519043, 8.771504402160645, 71.0, 3726.0, Non-Bite
-2.5197644233703613, 4.086104393005371, 8.68978214263916, 69.0, 3795.0, Non-Bite
-1.2530720233917236, 3.214401960372925, 8.349272727966309, 70.0, 3865.0, Non-Bite
-0.8308411836624146, 1.5663399696350098, 9.30269718170166, 69.0, 3935.0, Non-Bite
-0.29964765906333923, 0.34050869941711426, 9.956474304199219, 71.0, 4007.0, Non-Bite
0.0272406954318285, 2.179255723953247, 10.528529167175293, 69.0, 4076.0, Non-Bite
-1.2530720233917236, 2.751310348510742, 10.065437316894531, 70.0, 4145.0, Non-Bite
-0.3813697397708893, 2.669588088989258, 9.11201286315918, 69.0, 4215.0, Non-Bite
-0.44947147369384766, 2.2473573684692383, 8.458235740661621, 71.0, 4285.0, Non-Bite
-1.6344417333602905, 1.6072009801864624, 10.1471586227417, 70.0, 4355.0, Non-Bite
-0.217925563454628, 0.40861043334007263, 9.915613174438477, 69.0, 4425.0, Non-Bite
